status	job	reason	graph
SKIP	w2:153	vgf_runner rc=2: 	n0*=fill.Tensor(L0,L1)
MISMATCH	w2:162	out[0] max|delta|=6.918e+18 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
MISMATCH	w2:1	out[0] non-finite mismatch (nan/inf positions differ)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
MISMATCH	w2:177	out[0] max|delta|=1.441e+17 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_Scalar(L0,·)
MISMATCH	w2:175	out[0] non-finite mismatch (nan/inf positions differ)	n0*=remainder.Scalar(L0,·)
MISMATCH	w2:191	out[0] non-finite mismatch (nan/inf positions differ)	n0*=_native_batch_norm_legit.no_stats(L0,·,·,·,·,·)
SKIP	w2:196	vgf_runner rc=2: 	n0*=scatter.src_out(L0,·,·,L1,·)
SKIP	w2:106	vgf_runner rc=2: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 2688665 Segmentation fault      (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 	n0*=any.dims_out(L0,·,·,·)
SKIP	w2:266	vgf_runner rc=2: 	n0*=sum.IntList_out(L0,·,·,·,·)
MISMATCH	w2:274	out[0] max|delta|=1.000e+00 (rtol=0.01 atol=0.001)	n0*=fill.Scalar(L0,·)
MISMATCH	w2:232	out[0] max|delta|=1.370e+00 (rtol=0.01 atol=0.001)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
SKIP	w2:313	vgf_runner rc=2: 	n0*=_pdist_forward(L0,·)
SKIP	w2:342	vgf_runner rc=2: 	n0*=_fft_r2c(L0,·,·,·)
SKIP	w2:348	vgf_runner rc=2: 	n0*=copy(L0,L1,·)
MISMATCH	w2:43	out[0] max|delta|=5.000e+00 (rtol=0.01 atol=0.001)	n0*=fill.Scalar(L0,·)
MISMATCH	w2:310	out[0] max|delta|=1.687e+00 (rtol=0.01 atol=0.001)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
SKIP	w2:82	vgf_runner rc=2: 	n0*=_pdist_forward(L0,·)
MISMATCH	w3:100	out[0] max|delta|=2.000e+00 (rtol=0.01 atol=0.001)	n0*=fill.Scalar(L0,·)
SKIP	w3:105	vgf_runner rc=2: 	n0*=mean(L0,·)
MISMATCH	w2:79	out[0] non-finite mismatch (nan/inf positions differ)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
SKIP	w3:139	vgf_runner rc=2: 	n0*=_pdist_forward(L0,·)
SKIP	w3:168	vgf_runner rc=2: 	n0*=_fft_r2c(L0,·,·,·)
SKIP	w3:174	vgf_runner rc=2: 	n0*=copy(L0,L1,·)
SKIP	w3:175	vgf_runner rc=2: 	n0*=mean.out(L0,·,·,·,·)
MISMATCH	w3:176	out[0] max|delta|=4.000e+00 (rtol=0.0 atol=0.0)	n0*=slice_scatter(L0,L1,·,·,·,·)
SKIP	w3:167	vgf_runner rc=2: 	n0*=where.self_out(L0,L1,L2,·)
SKIP	w3:198	vgf_runner rc=2: 	n0*=linear.out(L0,L1,·,·)
SKIP	w3:210	vgf_runner rc=2: 	n0*=fill.Tensor(L0,L1)
MISMATCH	w3:136	out[0] max|delta|=1.581e+00 (rtol=0.01 atol=0.001)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
MISMATCH	w3:234	out[0] max|delta|=2.306e+18 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_Scalar(L0,·)
SKIP	w3:253	vgf_runner rc=2: 	n0*=scatter.src_out(L0,·,·,L1,·)
MISMATCH	w3:3	out[0] max|delta|=4.612e+18 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_Scalar(L0,·)
MISMATCH	w3:289	out[0] non-finite mismatch (nan/inf positions differ)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
SKIP	w3:236	vgf_runner rc=2: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 2717509 Segmentation fault      (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 	n0*=bitwise_and.Scalar(L0,·)
SKIP	w3:92	vgf_runner rc=2: 	n0*=sum.IntList_out(L0,·,·,·,·)
MISMATCH	w4:124	out[0] max|delta|=6.000e+00 (rtol=0.01 atol=0.001)	n0*=fill.Scalar(L0,·)
SKIP	w4:163	vgf_runner rc=2: 	n0*=_pdist_forward(L0,·)
SKIP	w4:150	vgf_runner rc=2: 	n0*=where.self(L0,L1,L2)
SKIP	w4:192	vgf_runner rc=2: 	n0*=_fft_r2c(L0,·,·,·)
SKIP	w4:198	vgf_runner rc=2: 	n0*=copy(L0,L1,·)
SKIP	w4:20	vgf_runner rc=2: 	n0*=expand_copy(L0,·,·)
MISMATCH	w4:160	out[0] non-finite mismatch (nan/inf positions differ)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
SKIP	w4:234	vgf_runner rc=2: 	n0*=fill.Tensor(L0,L1)
MISMATCH	w4:27	out[0] max|delta|=9.223e+18 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_Scalar(L0,·)
MISMATCH	w4:272	out[0] max|delta|=3.999e-01 (rtol=0.01 atol=0.001)	n0*=_native_batch_norm_legit.no_stats(L0,·,·,·,·,·)
SKIP	w4:277	vgf_runner rc=2: 	n0*=scatter.src_out(L0,·,·,L1,·)
SKIP	w4:278	vgf_runner rc=2: 	n0*=scatter.value_out(L0,·,L1,·,·)
SKIP	w4:3	vgf_runner rc=2: 	n0*=fill.Tensor(L0,L1)
SKIP	w4:249	vgf_runner rc=2: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 2740169 Segmentation fault      (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 	n0*=pixel_unshuffle(L0,·)
SKIP	w4:394	vgf_runner rc=2: 	n0*=_pdist_forward(L0,·)
SKIP	w4:4	vgf_runner rc=2: 	n0*=scatter_add.out(L0,·,·,L1,·)
SKIP	w4:46	vgf_runner rc=2: 	n0*=scatter.src_out(L0,·,·,L1,·)
MISMATCH	w5:111	out[0] max|delta|=2.306e+18 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_Scalar(L0,·)
MISMATCH	w5:125	out[0] non-finite mismatch (nan/inf positions differ)	n0*=_native_batch_norm_legit.no_stats(L0,·,·,·,·,·)
MISMATCH	w4:82	out[0] non-finite mismatch (nan/inf positions differ)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
SKIP	w4:39	vgf_runner rc=2: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 2749462 Segmentation fault      (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 	n0*=pixel_shuffle(L0,·)
SKIP	w5:16	vgf_runner rc=2: 	n0*=_pdist_forward(L0,·)
SKIP	w5:161	vgf_runner rc=2: 	n0*=convolution(L0,L1,·,·,·,·,·,·,·)
MISMATCH	w5:13	out[0] non-finite mismatch (nan/inf positions differ)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
MISMATCH	w5:208	out[0] max|delta|=3.000e+00 (rtol=0.01 atol=0.001)	n0*=fill.Scalar(L0,·)
MISMATCH	w5:166	out[0] non-finite mismatch (nan/inf positions differ)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
SKIP	w5:123	vgf_runner rc=2: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 2757132 Segmentation fault      (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 	n0*=pixel_shuffle(L0,·)
SKIP	w5:247	vgf_runner rc=2: 	n0*=_pdist_forward(L0,·)
SKIP	w5:276	vgf_runner rc=2: 	n0*=_fft_r2c(L0,·,·,·)
SKIP	w5:282	vgf_runner rc=2: 	n0*=copy(L0,L1,·)
MISMATCH	w5:244	out[0] non-finite mismatch (nan/inf positions differ)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
MISMATCH	w5:315	out[0] max|delta|=2.882e+17 (rtol=0.01 atol=0.001)	n0*=bitwise_left_shift.Tensor_Scalar_out(L0,·,·)
SKIP	w5:318	vgf_runner rc=2: 	n0*=fill.Tensor(L0,L1)
MISMATCH	w5:342	out[0] max|delta|=2.306e+18 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_Scalar(L0,·)
SKIP	w5:353	vgf_runner rc=2: 	n0*=arange.start_out(·,·,·,·)
SKIP	w5:354	vgf_runner rc=2: 	n0*=pixel_shuffle(L0,·)
SKIP	w5:259	vgf_runner rc=2: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 2766719 Segmentation fault      (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 	n0*=pixel_shuffle(L0,·)
SKIP	w5:45	vgf_runner rc=2: 	n0*=_fft_r2c(L0,·,·,·)
SKIP	w5:51	vgf_runner rc=2: 	n0*=copy(L0,L1,·)
MISMATCH	w5:84	out[0] max|delta|=4.027e+08 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_Scalar_out(L0,·,·)
SKIP	w5:88	vgf_runner rc=2: 	n0*=scatter_add.out(L0,·,·,L1,·)
SKIP	w5:87	vgf_runner rc=2: 	n0*=fill.Tensor(L0,L1)
MISMATCH	w5:44	out[0] max|delta|=5.000e+00 (rtol=0.0 atol=0.0)	n0*=where.self_out(L0,L1,L2,·)
MISMATCH	w5:96	out[0] max|delta|=6.918e+18 (rtol=0.01 atol=0.001)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
SKIP	w6:115	vgf_runner rc=2: 	n0*=arange.start_out(·,·,·,·)
SKIP	w5:58	vgf_runner rc=2: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 2775367 Segmentation fault      (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 	n0*=abs.out(L0,·)
MISMATCH	w6:201	out[0] max|delta|=2.000e+00 (rtol=0.01 atol=0.001)	n0*=fill.Scalar(L0,·)
SKIP	w6:240	vgf_runner rc=2: 	n0*=_pdist_forward(L0,·)
SKIP	w6:264	vgf_runner rc=2: 	n0*=any.dims_out(L0,·,·,·)
SKIP	w6:269	vgf_runner rc=2: 	n0*=_fft_r2c(L0,·,·,·)
SKIP	w6:267	vgf_runner rc=2: 	n0*=any.dims_out(L0,·,·,·)
SKIP	w6:305	vgf_runner rc=2: 	n0*=any.all_out(L0,·)
MISMATCH	w6:308	out[0] max|delta|=2.882e+17 (rtol=0.01 atol=0.001)	n0*=bitwise_left_shift.Tensor_Scalar_out(L0,·,·)
SKIP	w6:311	vgf_runner rc=2: 	n0*=fill.Tensor(L0,L1)
MISMATCH	w6:237	out[0] non-finite mismatch (nan/inf positions differ)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
MISMATCH	w6:335	out[0] max|delta|=2.882e+17 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_Scalar(L0,·)
MISMATCH	w6:333	out[0] non-finite mismatch (nan/inf positions differ)	n0*=remainder.Scalar(L0,·)
SKIP	w6:246	vgf_runner rc=2: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 2786455 Segmentation fault      (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 	n0*=fmod.Tensor_out(L0,L1,·)
SKIP	w6:38	vgf_runner rc=2: 	n0*=_fft_r2c(L0,·,·,·)
SKIP	w6:44	vgf_runner rc=2: 	n0*=copy(L0,L1,·)
SKIP	w6:252	vgf_runner rc=2: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 2787013 Segmentation fault      (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 	n0*=pixel_shuffle(L0,·)
SKIP	w6:80	vgf_runner rc=2: 	n0*=fill.Tensor(L0,L1)
MISMATCH	w6:89	out[0] max|delta|=6.918e+18 (rtol=0.01 atol=0.001)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
SKIP	w6:9	vgf_runner rc=2: 	n0*=_pdist_forward(L0,·)
MISMATCH	w6:6	out[0] non-finite mismatch (nan/inf positions differ)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
SKIP	w6:347	vgf_runner rc=2: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 2792515 Segmentation fault      (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 	n0*=pixel_shuffle(L0,·)
SKIP	w6:48	vgf_runner rc=2: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 2793935 Segmentation fault      (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 	n0*=pixel_unshuffle(L0,·)
MISMATCH	w7:166	out[0] max|delta|=3.000e+00 (rtol=0.01 atol=0.001)	n0*=fill.Scalar(L0,·)
MISMATCH	w7:124	out[0] max|delta|=8.525e-01 (rtol=0.01 atol=0.001)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
SKIP	w7:205	vgf_runner rc=2: 	n0*=_pdist_forward(L0,·)
SKIP	w7:234	vgf_runner rc=2: 	n0*=_fft_r2c(L0,·,·,·)
SKIP	w7:240	vgf_runner rc=2: 	n0*=copy(L0,L1,·)
SKIP	w7:13	vgf_runner rc=2: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 2799670 Segmentation fault      (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 	n0*=pixel_unshuffle(L0,·)
SKIP	w7:276	vgf_runner rc=2: 	n0*=fill.Tensor(L0,L1)
MISMATCH	w7:285	out[0] max|delta|=9.223e+18 (rtol=0.01 atol=0.001)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
MISMATCH	w7:298	out[0] max|delta|=7.000e+00 (rtol=0.0 atol=0.0)	n0*=remainder.Scalar(L0,·)
SKIP	w7:3	vgf_runner rc=2: 	n0*=_fft_r2c(L0,·,·,·)
SKIP	w7:45	vgf_runner rc=2: 	n0*=fill.Tensor(L0,L1)
MISMATCH	w7:54	out[0] max|delta|=6.918e+18 (rtol=0.01 atol=0.001)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
MISMATCH	w7:69	out[0] max|delta|=2.147e+09 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_Scalar(L0,·)
SKIP	w7:89	vgf_runner rc=2: 	n0*=scatter.value_out(L0,·,L1,·,·)
SKIP	w7:9	vgf_runner rc=2: 	n0*=copy(L0,L1,·)
MISMATCH	w8:102	out[0] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)	n0*=fill.Scalar(L0,·)
SKIP	w8:12	vgf_runner rc=2: 	n0*=mean.dtype_out(L0,·,·)
SKIP	w8:141	vgf_runner rc=2: 	n0*=_pdist_forward(L0,·)
SKIP	w8:170	vgf_runner rc=2: 	n0*=_fft_r2c(L0,·,·,·)
SKIP	w8:177	vgf_runner rc=2: 	n0*=mean.out(L0,·,·,·,·)
SKIP	w8:176	vgf_runner rc=2: 	n0*=copy(L0,L1,·)
SKIP	w7:57	vgf_runner rc=2: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 2812638 Segmentation fault      (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 	n0*=elu.out(L0,·,·,·,·)
MISMATCH	w8:209	out[0] max|delta|=1.441e+17 (rtol=0.01 atol=0.001)	n0*=bitwise_left_shift.Tensor_Scalar_out(L0,·,·)
SKIP	w8:212	vgf_runner rc=2: 	n0*=fill.Tensor(L0,L1)
SKIP	w8:229	vgf_runner rc=2: 	n0*=expand_copy(L0,·,·)
SKIP	w8:255	vgf_runner rc=2: 	n0*=scatter.src_out(L0,·,·,L1,·)
MISMATCH	w8:30	out[0] non-finite mismatch (nan/inf positions differ)	n0*=remainder.Scalar_out(L0,·,·)
MISMATCH	w8:333	out[0] max|delta|=5.000e+00 (rtol=0.01 atol=0.001)	n0*=fill.Scalar(L0,·)
MISMATCH	w8:291	out[0] non-finite mismatch (nan/inf positions differ)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
SKIP	w8:248	vgf_runner rc=2: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 2822192 Segmentation fault      (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 	n0*=pixel_shuffle(L0,·)
SKIP	w8:325	vgf_runner rc=2: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 2825428 Segmentation fault      (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 	n0*=sum.IntList_out(L0,·,·,·,·)
SKIP	w9:14	vgf_runner rc=2: 	n0*=_pdist_forward(L0,·)
SKIP	w8:384	vgf_runner rc=2: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 2828087 Segmentation fault      (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 	n0*=pixel_shuffle(L0,·)
MISMATCH	w9:11	out[0] non-finite mismatch (nan/inf positions differ)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
MISMATCH	w9:206	out[0] max|delta|=2.000e+00 (rtol=0.01 atol=0.001)	n0*=fill.Scalar(L0,·)
MISMATCH	w9:164	out[0] non-finite mismatch (nan/inf positions differ)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
SKIP	w9:245	vgf_runner rc=2: 	n0*=_pdist_forward(L0,·)
SKIP	w9:274	vgf_runner rc=2: 	n0*=_fft_r2c(L0,·,·,·)
SKIP	w9:280	vgf_runner rc=2: 	n0*=copy(L0,L1,·)
MISMATCH	w9:282	out[0] max|delta|=1.164e+00 (rtol=0.01 atol=0.001)	n0*=slice_scatter(L0,L1,·,·,·,·)
MISMATCH	w9:313	out[0] max|delta|=6.918e+18 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_Scalar_out(L0,·,·)
SKIP	w9:316	vgf_runner rc=2: 	n0*=fill.Tensor(L0,L1)
MISMATCH	w9:325	out[0] max|delta|=1.611e+09 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
MISMATCH	w9:340	out[0] max|delta|=2.882e+17 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_Scalar(L0,·)
SKIP	w9:359	vgf_runner rc=2: 	n0*=scatter.src_out(L0,·,·,L1,·)
SKIP	w9:26	vgf_runner rc=2: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 2840467 Segmentation fault      (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 	n0*=pixel_shuffle(L0,·)
SKIP	w9:43	vgf_runner rc=2: 	n0*=_fft_r2c(L0,·,·,·)
SKIP	w9:49	vgf_runner rc=2: 	n0*=copy(L0,L1,·)
MISMATCH	w9:51	out[0] max|delta|=4.000e+00 (rtol=0.0 atol=0.0)	n0*=slice_scatter(L0,L1,·,·,·,·)
SKIP	w9:79	vgf_runner rc=2: 	n0*=any.all_out(L0,·)
SKIP	w9:85	vgf_runner rc=2: 	n0*=fill.Tensor(L0,L1)
MISMATCH	w9:94	out[0] max|delta|=6.918e+18 (rtol=0.01 atol=0.001)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
SKIP	w9:352	vgf_runner rc=2: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 2845964 Segmentation fault      (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 	n0*=pixel_shuffle(L0,·)
SKIP	w9:38	vgf_runner rc=2: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 2847255 Segmentation fault      (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 	n0*=any.dims_out(L0,·,·,·)
