status	job	reason	graph
MISMATCH	w0:103	out[0] max|delta|=6.000e+00 (rtol=0.01 atol=0.001)	n0*=fill.Scalar(L0,·)
SKIP	w0:142	vgf_runner rc=2: 	n0*=_pdist_forward(L0,·)
SKIP	w0:169	vgf_runner rc=2: 	n0*=any.dims_out(L0,·,·,·)
SKIP	w0:171	vgf_runner rc=2: 	n0*=_fft_r2c(L0,·,·,·)
SKIP	w0:178	vgf_runner rc=2: 	n0*=mean.out(L0,·,·,·,·)
SKIP	w0:177	vgf_runner rc=2: 	n0*=copy(L0,L1,·)
MISMATCH	w0:139	out[0] non-finite mismatch (nan/inf positions differ)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
SKIP	w0:207	vgf_runner rc=2: 	n0*=any.all_out(L0,·)
SKIP	w0:213	vgf_runner rc=2: 	n0*=fill.Tensor(L0,L1)
MISMATCH	w0:222	out[0] max|delta|=1.611e+09 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
SKIP	w0:230	vgf_runner rc=2: 	n0*=expand_copy(L0,·,·)
MISMATCH	w0:237	out[0] max|delta|=1.153e+18 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_Scalar(L0,·)
SKIP	w0:18	vgf_runner rc=2: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 2887886 Segmentation fault      (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 	n0*=pixel_shuffle(L0,·)
SKIP	w0:373	vgf_runner rc=2: 	n0*=_pdist_forward(L0,·)
MISMATCH	w0:6	out[0] max|delta|=1.441e+17 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_Scalar(L0,·)
MISMATCH	w0:370	out[0] non-finite mismatch (nan/inf positions differ)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
MISMATCH	w0:61	out[0] non-finite mismatch (nan/inf positions differ)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
SKIP	w1:10	vgf_runner rc=2: 	n0*=_pdist_forward(L0,·)
SKIP	w1:116	vgf_runner rc=2: 	n0*=arange.start_out(·,·,·,·)
CRASH	w1:100	vgf_runner rc=134: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 2907713 Aborted                 (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 runner rc=134 (see /tmp/vgf_job_g8xxeys1/run.log) 	n0*=narrow_copy(L0,·,·,·)
MISMATCH	w1:202	out[0] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)	n0*=fill.Scalar(L0,·)
CRASH	w1:204	vgf_runner rc=134: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 2915198 Aborted                 (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 runner rc=134 (see /tmp/vgf_job_0itrwn81/run.log) 	n0*=narrow_copy.out(L0,·,·,·,·)
SKIP	w1:241	vgf_runner rc=2: 	n0*=_pdist_forward(L0,·)
SKIP	w1:270	vgf_runner rc=2: 	n0*=_fft_r2c(L0,·,·,·)
SKIP	w1:265	vgf_runner rc=2: 	n0*=any.dims_out(L0,·,·,·)
SKIP	w1:276	vgf_runner rc=2: 	n0*=copy(L0,L1,·)
SKIP	w1:22	vgf_runner rc=2: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 2916356 Segmentation fault      (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 	n0*=pixel_shuffle(L0,·)
MISMATCH	w1:309	out[0] max|delta|=8.053e+08 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_Scalar_out(L0,·,·)
SKIP	w1:313	vgf_runner rc=2: 	n0*=scatter_add.out(L0,·,·,L1,·)
SKIP	w1:312	vgf_runner rc=2: 	n0*=fill.Tensor(L0,L1)
SKIP	w1:329	vgf_runner rc=2: 	n0*=expand_copy(L0,·,·)
SKIP	w1:37	vgf_runner rc=2: 	n0*=any.dims_out(L0,·,·,·)
SKIP	w1:39	vgf_runner rc=2: 	n0*=_fft_r2c(L0,·,·,·)
SKIP	w1:45	vgf_runner rc=2: 	n0*=copy(L0,L1,·)
SKIP	w1:46	vgf_runner rc=2: 	n0*=mean.out(L0,·,·,·,·)
SKIP	w1:34	vgf_runner rc=2: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 2927291 Segmentation fault      (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 	n0*=any.dims_out(L0,·,·,·)
SKIP	w1:348	vgf_runner rc=2: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 2928407 Segmentation fault      (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 	n0*=pixel_shuffle(L0,·)
MISMATCH	w1:78	out[0] max|delta|=1.441e+17 (rtol=0.01 atol=0.001)	n0*=bitwise_left_shift.Tensor_Scalar_out(L0,·,·)
SKIP	w1:81	vgf_runner rc=2: 	n0*=fill.Tensor(L0,L1)
SKIP	w1:82	vgf_runner rc=2: 	n0*=scatter_add.out(L0,·,·,L1,·)
MISMATCH	w1:7	out[0] max|delta|=1.578e+00 (rtol=0.01 atol=0.001)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
SKIP	w10:103	vgf_runner rc=2: 	n0*=any.dims_out(L0,·,·,·)
MISMATCH	w1:90	out[0] max|delta|=2.147e+09 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
SKIP	w10:105	vgf_runner rc=2: 	n0*=_fft_r2c(L0,·,·,·)
SKIP	w10:111	vgf_runner rc=2: 	n0*=copy(L0,L1,·)
SKIP	w10:148	vgf_runner rc=2: 	n0*=scatter_add.out(L0,·,·,L1,·)
SKIP	w10:147	vgf_runner rc=2: 	n0*=fill.Tensor(L0,L1)
MISMATCH	w10:156	out[0] non-finite mismatch (nan/inf positions differ)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
MISMATCH	w10:171	out[0] max|delta|=9.223e+18 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_Scalar(L0,·)
SKIP	w10:190	vgf_runner rc=2: 	n0*=scatter.src_out(L0,·,·,L1,·)
MISMATCH	w10:226	out[0] max|delta|=1.014e+00 (rtol=0.01 atol=0.001)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
SKIP	w10:260	vgf_runner rc=2: 	n0*=sum.IntList_out(L0,·,·,·,·)
SKIP	w10:29	vgf_runner rc=2: 	n0*=sum.IntList_out(L0,·,·,·,·)
SKIP	w10:294	vgf_runner rc=2: 	n0*=where.self(L0,L1,L2)
SKIP	w10:307	vgf_runner rc=2: 	n0*=_pdist_forward(L0,·)
SKIP	w10:336	vgf_runner rc=2: 	n0*=_fft_r2c(L0,·,·,·)
SKIP	w10:342	vgf_runner rc=2: 	n0*=copy(L0,L1,·)
SKIP	w10:335	vgf_runner rc=2: 	n0*=where.self_out(L0,L1,L2,·)
MISMATCH	w10:37	out[0] max|delta|=2.000e+00 (rtol=0.01 atol=0.001)	n0*=fill.Scalar(L0,·)
SKIP	w10:300	vgf_runner rc=2: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 2952511 Segmentation fault      (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 	n0*=unsqueeze_copy(L0,·)
SKIP	w10:76	vgf_runner rc=2: 	n0*=_pdist_forward(L0,·)
SKIP	w10:319	vgf_runner rc=2: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 2953844 Segmentation fault      (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 	n0*=pixel_shuffle(L0,·)
SKIP	w11:16	vgf_runner rc=2: 	n0*=_fft_r2c(L0,·,·,·)
MISMATCH	w11:179	out[0] max|delta|=2.000e+00 (rtol=0.0 atol=0.0)	n0*=fill.Scalar(L0,·)
SKIP	w11:218	vgf_runner rc=2: 	n0*=_pdist_forward(L0,·)
SKIP	w11:22	vgf_runner rc=2: 	n0*=copy(L0,L1,·)
SKIP	w11:242	vgf_runner rc=2: 	n0*=any.dims_out(L0,·,·,·)
SKIP	w11:247	vgf_runner rc=2: 	n0*=_fft_r2c(L0,·,·,·)
SKIP	w11:25	vgf_runner rc=2: 	n0*=_native_batch_norm_legit_no_training(L0,·,·,L1,L2,·,·)
SKIP	w11:253	vgf_runner rc=2: 	n0*=copy(L0,L1,·)
SKIP	w11:289	vgf_runner rc=2: 	n0*=fill.Tensor(L0,L1)
SKIP	w11:290	vgf_runner rc=2: 	n0*=scatter_add.out(L0,·,·,L1,·)
MISMATCH	w11:298	out[0] max|delta|=2.147e+09 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
SKIP	w11:230	vgf_runner rc=2: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 2969062 Segmentation fault      (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 	n0*=pixel_shuffle(L0,·)
SKIP	w11:58	vgf_runner rc=2: 	n0*=fill.Tensor(L0,L1)
MISMATCH	w11:67	out[0] max|delta|=1.611e+09 (rtol=0.01 atol=0.001)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
MISMATCH	w11:82	out[0] max|delta|=9.223e+18 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_Scalar(L0,·)
SKIP	w12:123	vgf_runner rc=2: 	n0*=_fft_r2c(L0,·,·,·)
SKIP	w12:129	vgf_runner rc=2: 	n0*=copy(L0,L1,·)
SKIP	w12:130	vgf_runner rc=2: 	n0*=mean.out(L0,·,·,·,·)
SKIP	w12:165	vgf_runner rc=2: 	n0*=fill.Tensor(L0,L1)
SKIP	w12:182	vgf_runner rc=2: 	n0*=expand_copy(L0,·,·)
MISMATCH	w12:174	out[0] non-finite mismatch (nan/inf positions differ)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
MISMATCH	w12:286	out[0] max|delta|=1.000e+00 (rtol=0.01 atol=0.001)	n0*=fill.Scalar(L0,·)
SKIP	w12:325	vgf_runner rc=2: 	n0*=_pdist_forward(L0,·)
SKIP	w12:312	vgf_runner rc=2: 	n0*=where.self(L0,L1,L2)
MISMATCH	w12:55	out[0] max|delta|=8.000e+00 (rtol=0.0 atol=0.0)	n0*=fill.Scalar(L0,·)
MISMATCH	w12:322	out[0] non-finite mismatch (nan/inf positions differ)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
SKIP	w12:8	vgf_runner rc=2: 	n0*=convolution(L0,L1,·,·,·,·,·,·,·)
MISMATCH	w12:91	out[0] max|delta|=8.193e-01 (rtol=0.01 atol=0.001)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
MISMATCH	w13:135	out[0] max|delta|=3.999e-01 (rtol=0.01 atol=0.001)	n0*=_native_batch_norm_legit.no_stats(L0,·,·,·,·,·)
SKIP	w13:140	vgf_runner rc=2: 	n0*=scatter.src_out(L0,·,·,L1,·)
SKIP	w13:13	vgf_runner rc=2: 	n0*=where.self(L0,L1,L2)
MISMATCH	w13:176	out[0] non-finite mismatch (nan/inf positions differ)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
MISMATCH	w13:218	out[0] max|delta|=6.000e+00 (rtol=0.01 atol=0.001)	n0*=fill.Scalar(L0,·)
