status	job	reason	graph
SKIP	w5:13	qnn_runner rc=2: 	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
MISMATCH	w5:101	out[0] max|delta|=2.000e+00 (rtol=0.01 atol=0.001)	n0*=min.unary_out(L0,·)
MISMATCH	w5:112	out[0] max|delta|=2.543e+00 (rtol=0.01 atol=0.001)	n0*=replication_pad3d.out(L0,·,·)
MISMATCH	w5:119	out[0] max|delta|=2.734e+00 (rtol=0.01 atol=0.001)	n0*=sub.out(L0,L1,·,·)
MISMATCH	w5:126	out[0] non-finite mismatch (nan/inf positions differ)	n0*=pow.Tensor_Tensor_out(L0,L1,·)
SKIP	w5:157	qnn_runner rc=2: 	n0*=narrow_copy(L0,·,·,·)
SKIP	w5:16	qnn_runner rc=2: 	n0*=_pdist_forward(L0,·)
MISMATCH	w5:165	out[0] max|delta|=4.000e+00 (rtol=0.0 atol=0.0)	n0*=remainder.Tensor_out(L0,L1,·)
MISMATCH	w5:136	out[0] max|delta|=3.000e+00 (rtol=0.01 atol=0.001)	n0*=remainder.Scalar_out(L0,·,·)
SKIP	w5:210	qnn_runner rc=2: 	n0*=narrow_copy.out(L0,·,·,·,·)
SKIP	w5:198	qnn_runner rc=2: 	n0*=var.correction_out(L0,·,·,·,·)
MISMATCH	w5:201	out[0] non-finite mismatch (nan/inf positions differ)	n0*=logit.out(L0,·,·)
SKIP	w5:237	qnn_runner rc=2: 	n0*=max.dim_max(L0,·,·,L1,L2)
SKIP	w5:247	qnn_runner rc=2: 	n0*=_pdist_forward(L0,·)
SKIP	w5:271	qnn_runner rc=2: 	n0*=any.dims_out(L0,·,·,·)
CRASH	w5:235	qnn_runner rc=134: /data/jwen929/mobile/qnn_client/qnn_runner.sh: line 109: 3751463 Aborted                 (core dumped) "$RUNNER" --model_path model.pte --input_list_path input_list.txt --output_folder_path . > "$RUN_LOG" 2>&1 	n0*=stack.out(·,·,·)
SKIP	w5:274	qnn_runner rc=2: 	n0*=any.dims_out(L0,·,·,·)
SKIP	w5:276	qnn_runner rc=2: 	n0*=_fft_r2c(L0,·,·,·)
SKIP	w5:277	qnn_runner rc=2: 	n0*=prod.out(L0,·,·)
MISMATCH	w5:260	out[0] non-finite mismatch (nan/inf positions differ)	n0*=log.out(L0,·)
CRASH	w5:261	qnn_runner rc=134: /data/jwen929/mobile/qnn_client/qnn_runner.sh: line 109: 3751858 Aborted                 (core dumped) "$RUNNER" --model_path model.pte --input_list_path input_list.txt --output_folder_path . > "$RUN_LOG" 2>&1 	n0*=cat.out(·,·,·)
SKIP	w5:270	qnn_runner rc=2: 	n0*=reflection_pad2d.out(L0,·,·)
MISMATCH	w5:287	out[0] non-finite mismatch (nan/inf positions differ)	n0*=rsqrt.out(L0,·)
MISMATCH	w5:29	out[0] non-finite mismatch (nan/inf positions differ)	n0*=log.out(L0,·)
SKIP	w5:318	qnn_runner rc=2: 	n0*=fill.Tensor(L0,L1)
MISMATCH	w5:292	out[0] non-finite mismatch (nan/inf positions differ)	n0*=logit(L0,·)
SKIP	w5:332	qnn_runner rc=2: 	n0*=min.unary_out(L0,·)
MISMATCH	w5:342	out[0] max|delta|=2.306e+18 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_Scalar(L0,·)
MISMATCH	w5:315	out[0] max|delta|=2.882e+17 (rtol=0.01 atol=0.001)	n0*=bitwise_left_shift.Tensor_Scalar_out(L0,·,·)
MISMATCH	w5:320	out[0] max|delta|=3.000e+00 (rtol=0.01 atol=0.001)	n0*=max.unary_out(L0,·)
MISMATCH	w5:327	out[0] non-finite mismatch (nan/inf positions differ)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
MISMATCH	w5:330	out[0] max|delta|=2.678e+00 (rtol=0.01 atol=0.001)	n0*=elu.out(L0,·,·,·,·)
SKIP	w5:362	qnn_runner rc=2: 	n0*=scatter.value_out(L0,·,·,·,·)
MISMATCH	w5:367	out[0] max|delta|=2.000e+00 (rtol=0.0 atol=0.0)	n0*=remainder.Scalar_out(L0,·,·)
MISMATCH	w5:357	out[0] non-finite mismatch (nan/inf positions differ)	n0*=pow.Tensor_Tensor_out(L0,L1,·)
SKIP	w5:384	qnn_runner rc=2: 	n0*=repeat(L0,·)
SKIP	w5:397	qnn_runner rc=2: 	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
MISMATCH	w5:396	out[0] max|delta|=4.000e+00 (rtol=0.0 atol=0.0)	n0*=remainder.Tensor_out(L0,L1,·)
SKIP	w5:400	qnn_runner rc=2: 	n0*=gather.out(L0,·,·,·,·)
MISMATCH	w5:383	out[0] non-finite mismatch (nan/inf positions differ)	n0*=sqrt.out(L0,·)
SKIP	w5:43	qnn_runner rc=2: 	n0*=any.dims_out(L0,·,·,·)
SKIP	w5:434	qnn_runner rc=2: 	n0*=diagonal_copy(L0,·,·,·)
MISMATCH	w5:415	out[0] non-finite mismatch (nan/inf positions differ)	n0*=fmod.Scalar_out(L0,·,·)
SKIP	w5:441	qnn_runner rc=2: 	n0*=narrow_copy.out(L0,·,·,·,·)
SKIP	w5:45	qnn_runner rc=2: 	n0*=_fft_r2c(L0,·,·,·)
MISMATCH	w5:423	out[0] max|delta|=2.540e+02 (rtol=0.0 atol=0.0)	n0*=bitwise_xor.Scalar_out(L0,·,·)
MISMATCH	w5:432	out[0] non-finite mismatch (nan/inf positions differ)	n0*=logit.out(L0,·,·)
CRASH	w5:343	qnn_runner rc=134: /data/jwen929/mobile/qnn_client/qnn_runner.sh: line 109: 3753678 Aborted                 (core dumped) "$RUNNER" --model_path model.pte --input_list_path input_list.txt --output_folder_path . > "$RUN_LOG" 2>&1 	n0*=replication_pad3d.out(L0,·,·)
SKIP	w5:468	qnn_runner rc=2: 	n0*=max.dim_max(L0,·,·,L1,L2)
SKIP	w5:475	qnn_runner rc=2: 	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
SKIP	w5:457	qnn_runner rc=2: 	n0*=reflection_pad2d(L0,·)
SKIP	w5:478	qnn_runner rc=2: 	n0*=_pdist_forward(L0,·)
SKIP	w5:505	qnn_runner rc=2: 	n0*=any.dims_out(L0,·,·,·)
SKIP	w5:507	qnn_runner rc=2: 	n0*=_fft_r2c(L0,·,·,·)
MISMATCH	w5:491	out[0] non-finite mismatch (nan/inf positions differ)	n0*=log.out(L0,·)
SKIP	w5:543	qnn_runner rc=2: 	n0*=any.all_out(L0,·)
SKIP	w5:51	qnn_runner rc=2: 	n0*=copy(L0,L1,·)
MISMATCH	w5:518	out[0] non-finite mismatch (nan/inf positions differ)	n0*=rsqrt.out(L0,·)
SKIP	w5:549	qnn_runner rc=2: 	n0*=fill.Tensor(L0,L1)
SKIP	w5:550	qnn_runner rc=2: 	n0*=scatter_add.out(L0,·,·,L1,·)
MISMATCH	w5:523	out[0] non-finite mismatch (nan/inf positions differ)	n0*=logit(L0,·)
MISMATCH	w5:573	out[0] max|delta|=2.684e+08 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_Scalar(L0,·)
CRASH	w5:282	qnn_runner rc=139: /data/jwen929/mobile/qnn_client/qnn_runner.sh: line 109: 3752317 Segmentation fault      (core dumped) "$RUNNER" --model_path model.pte --input_list_path input_list.txt --output_folder_path . > "$RUN_LOG" 2>&1 	n0*=copy(L0,L1,·)
MISMATCH	w5:587	out[0] max|delta|=3.999e-01 (rtol=0.01 atol=0.001)	n0*=_native_batch_norm_legit.no_stats(L0,·,·,·,·,·)
MISMATCH	w5:56	out[0] non-finite mismatch (nan/inf positions differ)	n0*=rsqrt.out(L0,·)
MISMATCH	w5:561	out[0] max|delta|=8.699e+00 (rtol=0.01 atol=0.001)	n0*=elu.out(L0,·,·,·,·)
SKIP	w5:593	qnn_runner rc=2: 	n0*=scatter.value_out(L0,·,·,·,·)
SKIP	w5:580	qnn_runner rc=2: 	n0*=mean.dtype_out(L0,·,·)
MISMATCH	w5:581	out[0] max|delta|=8.000e+00 (rtol=0.0 atol=0.0)	n0*=sub.out(L0,L1,·,·)
MISMATCH	w5:591	out[0] max|delta|=3.560e+00 (rtol=0.01 atol=0.001)	n0*=index_select.out(L0,·,·,·)
MISMATCH	w5:84	out[0] max|delta|=4.027e+08 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_Scalar_out(L0,·,·)
MISMATCH	w5:61	out[0] max|delta|=1.252e-01 (rtol=0.01 atol=0.001)	n0*=logit(L0,·)
SKIP	w5:87	qnn_runner rc=2: 	n0*=fill.Tensor(L0,L1)
SKIP	w5:88	qnn_runner rc=2: 	n0*=scatter_add.out(L0,·,·,L1,·)
SKIP	w5:94	qnn_runner rc=2: 	n0*=unfold_copy(L0,·,·,·)
MISMATCH	w5:96	out[0] max|delta|=6.918e+18 (rtol=0.01 atol=0.001)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
MISMATCH	w5:99	out[0] max|delta|=8.526e+01 (rtol=0.01 atol=0.001)	n0*=elu.out(L0,·,·,·,·)
MISMATCH	w6:112	out[0] max|delta|=1.646e+00 (rtol=0.01 atol=0.001)	n0*=sub.out(L0,L1,·,·)
MISMATCH	w6:122	out[0] max|delta|=4.523e+00 (rtol=0.01 atol=0.001)	n0*=index_select.out(L0,·,·,·)
SKIP	w6:159	qnn_runner rc=2: 	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
MISMATCH	w6:129	out[0] max|delta|=3.000e+00 (rtol=0.01 atol=0.001)	n0*=remainder.Scalar_out(L0,·,·)
SKIP	w6:203	qnn_runner rc=2: 	n0*=narrow_copy.out(L0,·,·,·,·)
MISMATCH	w6:194	out[0] non-finite mismatch (nan/inf positions differ)	n0*=logit.out(L0,·,·)
SKIP	w6:240	qnn_runner rc=2: 	n0*=_pdist_forward(L0,·)
MISMATCH	w6:209	out[0] max|delta|=2.550e+02 (rtol=0.0 atol=0.0)	n0*=bitwise_or.Scalar_out(L0,·,·)
MISMATCH	w6:22	out[0] non-finite mismatch (nan/inf positions differ)	n0*=log.out(L0,·)
SKIP	w6:264	qnn_runner rc=2: 	n0*=any.dims_out(L0,·,·,·)
SKIP	w6:267	qnn_runner rc=2: 	n0*=any.dims_out(L0,·,·,·)
SKIP	w6:269	qnn_runner rc=2: 	n0*=_fft_r2c(L0,·,·,·)
MISMATCH	w6:253	out[0] non-finite mismatch (nan/inf positions differ)	n0*=log.out(L0,·)
CRASH	w6:254	qnn_runner rc=134: /data/jwen929/mobile/qnn_client/qnn_runner.sh: line 109: 3763893 Aborted                 (core dumped) "$RUNNER" --model_path model.pte --input_list_path input_list.txt --output_folder_path . > "$RUN_LOG" 2>&1 	n0*=cat.out(·,·,·)
MISMATCH	w6:308	out[0] max|delta|=2.882e+17 (rtol=0.01 atol=0.001)	n0*=bitwise_left_shift.Tensor_Scalar_out(L0,·,·)
SKIP	w6:311	qnn_runner rc=2: 	n0*=fill.Tensor(L0,L1)
MISMATCH	w6:280	out[0] non-finite mismatch (nan/inf positions differ)	n0*=rsqrt.out(L0,·)
MISMATCH	w6:285	out[0] non-finite mismatch (nan/inf positions differ)	n0*=logit(L0,·)
SKIP	w6:325	qnn_runner rc=2: 	n0*=min.unary_out(L0,·)
MISMATCH	w6:335	out[0] max|delta|=2.882e+17 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_Scalar(L0,·)
SKIP	w6:342	qnn_runner rc=2: 	n0*=mean.dtype_out(L0,·,·)
MISMATCH	w6:320	out[0] max|delta|=6.918e+18 (rtol=0.01 atol=0.001)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
MISMATCH	w6:323	out[0] max|delta|=4.440e+00 (rtol=0.01 atol=0.001)	n0*=elu.out(L0,·,·,·,·)
SKIP	w6:36	qnn_runner rc=2: 	n0*=any.dims_out(L0,·,·,·)
MISMATCH	w6:343	out[0] max|delta|=9.535e+00 (rtol=0.01 atol=0.001)	n0*=sub.out(L0,L1,·,·)
MISMATCH	w6:349	out[0] max|delta|=3.680e+04 (rtol=0.01 atol=0.001)	n0*=_native_batch_norm_legit.no_stats(L0,·,·,·,·,·)
MISMATCH	w6:350	out[0] non-finite mismatch (nan/inf positions differ)	n0*=pow.Tensor_Tensor_out(L0,L1,·)
SKIP	w6:38	qnn_runner rc=2: 	n0*=_fft_r2c(L0,·,·,·)
SKIP	w6:381	qnn_runner rc=2: 	n0*=narrow_copy(L0,·,·,·)
SKIP	w6:390	qnn_runner rc=2: 	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
MISMATCH	w6:376	out[0] non-finite mismatch (nan/inf positions differ)	n0*=sqrt.out(L0,·)
SKIP	w6:434	qnn_runner rc=2: 	n0*=narrow_copy.out(L0,·,·,·,·)
MISMATCH	w6:425	out[0] non-finite mismatch (nan/inf positions differ)	n0*=logit.out(L0,·,·)
SKIP	w6:468	qnn_runner rc=2: 	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
SKIP	w6:44	qnn_runner rc=2: 	n0*=copy(L0,L1,·)
SKIP	w6:471	qnn_runner rc=2: 	n0*=_pdist_forward(L0,·)
SKIP	w6:496	qnn_runner rc=2: 	n0*=index_select(L0,·,·)
SKIP	w6:498	qnn_runner rc=2: 	n0*=any.dims_out(L0,·,·,·)
SKIP	w6:500	qnn_runner rc=2: 	n0*=_fft_r2c(L0,·,·,·)
SKIP	w6:507	qnn_runner rc=2: 	n0*=mean.out(L0,·,·,·,·)
MISMATCH	w6:484	out[0] non-finite mismatch (nan/inf positions differ)	n0*=log.out(L0,·)
CRASH	w6:485	qnn_runner rc=134: /data/jwen929/mobile/qnn_client/qnn_runner.sh: line 109: 3768681 Aborted                 (core dumped) "$RUNNER" --model_path model.pte --input_list_path input_list.txt --output_folder_path . > "$RUN_LOG" 2>&1 	n0*=cat.out(·,·,·)
MISMATCH	w6:49	out[0] non-finite mismatch (nan/inf positions differ)	n0*=rsqrt.out(L0,·)
CRASH	w6:219	qnn_runner rc=134: /data/jwen929/mobile/qnn_client/qnn_runner.sh: line 109: 3763256 Aborted                 (core dumped) "$RUNNER" --model_path model.pte --input_list_path input_list.txt --output_folder_path . > "$RUN_LOG" 2>&1 	n0*=reflection_pad2d(L0,·)
SKIP	w6:542	qnn_runner rc=2: 	n0*=fill.Tensor(L0,L1)
MISMATCH	w6:511	out[0] non-finite mismatch (nan/inf positions differ)	n0*=rsqrt.out(L0,·)
MISMATCH	w6:516	out[0] non-finite mismatch (nan/inf positions differ)	n0*=logit(L0,·)
MISMATCH	w6:566	out[0] max|delta|=6.711e+07 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_Scalar(L0,·)
MISMATCH	w6:54	out[0] non-finite mismatch (nan/inf positions differ)	n0*=logit(L0,·)
SKIP	w6:544	qnn_runner rc=2: 	n0*=max.unary_out(L0,·)
SKIP	w6:573	qnn_runner rc=2: 	n0*=mean.dtype_out(L0,·,·)
MISMATCH	w6:580	out[0] max|delta|=3.999e-01 (rtol=0.01 atol=0.001)	n0*=_native_batch_norm_legit.no_stats(L0,·,·,·,·,·)
MISMATCH	w6:554	out[0] max|delta|=2.462e+01 (rtol=0.01 atol=0.001)	n0*=elu.out(L0,·,·,·,·)
MISMATCH	w6:551	out[0] max|delta|=6.918e+18 (rtol=0.01 atol=0.001)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
SKIP	w6:586	qnn_runner rc=2: 	n0*=scatter.value_out(L0,·,·,·,·)
MISMATCH	w6:574	out[0] max|delta|=3.815e+00 (rtol=0.01 atol=0.001)	n0*=sub.out(L0,L1,·,·)
SKIP	w6:6	qnn_runner rc=2: 	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
MISMATCH	w6:581	out[0] non-finite mismatch (nan/inf positions differ)	n0*=pow.Tensor_Tensor_out(L0,L1,·)
SKIP	w6:600	qnn_runner rc=2: 	n0*=hardtanh(L0,·,·)
SKIP	w6:80	qnn_runner rc=2: 	n0*=fill.Tensor(L0,L1)
CRASH	w6:450	qnn_runner rc=134: /data/jwen929/mobile/qnn_client/qnn_runner.sh: line 109: 3768041 Aborted                 (core dumped) "$RUNNER" --model_path model.pte --input_list_path input_list.txt --output_folder_path . > "$RUN_LOG" 2>&1 	n0*=reflection_pad2d(L0,·)
MISMATCH	w6:607	out[0] non-finite mismatch (nan/inf positions differ)	n0*=sqrt.out(L0,·)
SKIP	w6:9	qnn_runner rc=2: 	n0*=_pdist_forward(L0,·)
SKIP	w6:94	qnn_runner rc=2: 	n0*=min.unary_out(L0,·)
SKIP	w6:99	qnn_runner rc=2: 	n0*=narrow_copy(L0,·,·,·)
SKIP	w6:74	qnn_runner rc=2: 	n0*=any.all_out(L0,·)
MISMATCH	w6:92	out[0] max|delta|=2.450e+01 (rtol=0.01 atol=0.001)	n0*=elu.out(L0,·,·,·,·)
SKIP	w7:124	qnn_runner rc=2: 	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
MISMATCH	w6:96	out[0] max|delta|=2.520e+02 (rtol=0.0 atol=0.0)	n0*=bitwise_and.Scalar_out(L0,·,·)
MISMATCH	w7:110	out[0] non-finite mismatch (nan/inf positions differ)	n0*=sqrt.out(L0,·)
MISMATCH	w7:127	out[0] max|delta|=2.188e+00 (rtol=0.01 atol=0.001)	n0*=gather.out(L0,·,·,·,·)
SKIP	w7:168	qnn_runner rc=2: 	n0*=narrow_copy.out(L0,·,·,·,·)
MISMATCH	w7:14	out[0] non-finite mismatch (nan/inf positions differ)	n0*=rsqrt.out(L0,·)
MISMATCH	w7:150	out[0] max|delta|=2.480e+02 (rtol=0.0 atol=0.0)	n0*=bitwise_xor.Scalar_out(L0,·,·)
MISMATCH	w7:159	out[0] non-finite mismatch (nan/inf positions differ)	n0*=logit.out(L0,·,·)
MISMATCH	w7:174	out[0] max|delta|=2.540e+02 (rtol=0.01 atol=0.001)	n0*=bitwise_or.Scalar_out(L0,·,·)
SKIP	w7:184	qnn_runner rc=2: 	n0*=reflection_pad2d(L0,·)
SKIP	w7:202	qnn_runner rc=2: 	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
SKIP	w7:205	qnn_runner rc=2: 	n0*=_pdist_forward(L0,·)
MISMATCH	w7:19	out[0] non-finite mismatch (nan/inf positions differ)	n0*=logit(L0,·)
SKIP	w7:229	qnn_runner rc=2: 	n0*=any.dims_out(L0,·,·,·)
SKIP	w7:232	qnn_runner rc=2: 	n0*=any.dims_out(L0,·,·,·)
SKIP	w7:234	qnn_runner rc=2: 	n0*=_fft_r2c(L0,·,·,·)
MISMATCH	w7:218	out[0] non-finite mismatch (nan/inf positions differ)	n0*=log.out(L0,·)
SKIP	w7:228	qnn_runner rc=2: 	n0*=reflection_pad2d.out(L0,·,·)
SKIP	w7:278	qnn_runner rc=2: 	n0*=max.unary_out(L0,·)
SKIP	w7:276	qnn_runner rc=2: 	n0*=fill.Tensor(L0,L1)
MISMATCH	w7:250	out[0] non-finite mismatch (nan/inf positions differ)	n0*=logit(L0,·)
SKIP	w7:3	qnn_runner rc=2: 	n0*=_fft_r2c(L0,·,·,·)
CRASH	w6:567	qnn_runner rc=139: /data/jwen929/mobile/qnn_client/qnn_runner.sh: line 109: 3770423 Segmentation fault      (core dumped) "$RUNNER" --model_path model.pte --input_list_path input_list.txt --output_folder_path . > "$RUN_LOG" 2>&1 	n0*=replication_pad3d.out(L0,·,·)
SKIP	w7:290	qnn_runner rc=2: 	n0*=min.unary_out(L0,·)
MISMATCH	w7:288	out[0] max|delta|=7.590e+00 (rtol=0.01 atol=0.001)	n0*=elu.out(L0,·,·,·,·)
MISMATCH	w7:285	out[0] max|delta|=9.223e+18 (rtol=0.01 atol=0.001)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
MISMATCH	w7:296	out[0] max|delta|=2.550e+02 (rtol=0.0 atol=0.0)	n0*=bitwise_right_shift.Tensor_out(L0,L1,·)
SKIP	w7:307	qnn_runner rc=2: 	n0*=mean.dtype_out(L0,·,·)
MISMATCH	w7:308	out[0] max|delta|=4.656e+00 (rtol=0.01 atol=0.001)	n0*=sub.out(L0,L1,·,·)
MISMATCH	w7:315	out[0] non-finite mismatch (nan/inf positions differ)	n0*=pow.Tensor_Tensor_out(L0,L1,·)
SKIP	w7:346	qnn_runner rc=2: 	n0*=narrow_copy(L0,·,·,·)
CRASH	w7:223	qnn_runner rc=134: /data/jwen929/mobile/qnn_client/qnn_runner.sh: line 109: 3775078 Aborted                 (core dumped) "$RUNNER" --model_path model.pte --input_list_path input_list.txt --output_folder_path . > "$RUN_LOG" 2>&1 	n0*=replication_pad2d.out(L0,·,·)
MISMATCH	w7:358	out[0] max|delta|=3.560e+00 (rtol=0.01 atol=0.001)	n0*=gather.out(L0,·,·,·,·)
SKIP	w7:39	qnn_runner rc=2: 	n0*=any.all_out(L0,·)
SKIP	w7:399	qnn_runner rc=2: 	n0*=narrow_copy.out(L0,·,·,·,·)
