job	out	verdict	axisA	axisB	target	cone_size	needed_siblings	needed_live	deleg_full	deleg_tgt	n_out	detail
w109:539	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n1		n9		10	2	3	
w109:6	0	CANT_ISOLATE										BUILD:SKIP
w109:678	0	OPERATOR	CONE_LOCAL	OPERATOR	n2	2			0	0	4	
w109:685	1	CANT_ISOLATE										BUILD:SKIP
w109:701	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n10		n3		15	8	4	
w109:75	1	CANT_ISOLATE										BUILD:SKIP
w10:13	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n5		13	3	5	
w10:187	3	OPERATOR	CONE_LOCAL	OPERATOR	n8	2			6	1	4	
w10:197	0	OPERATOR	CONE_LOCAL	OPERATOR	n5	2			6	1	5	
w10:256	2	CANT_ISOLATE										BUILD:SKIP
w10:275	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n13	8		n5,n6,n8,n12	13	7	4	
w10:402	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n1	1		n0	0	0	5	
w10:481	2	OPERATOR	CONE_LOCAL	OPERATOR	n5	1			6	2	5	
w10:496	1	POISON										native-crashed 6x during localization
w10:511	2	OPERATOR	CONE_LOCAL	OPERATOR	n7	5			3	0	4	
w10:512	1	CANT_ISOLATE										BUILD:SKIP
w10:540	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	2		n1	0	0	4	
w10:546	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	2		n1,n0	7	2	5	
w10:547	1	OPERATOR	CONE_LOCAL	OPERATOR	n4	2			6	4	5	
w10:591	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	5		n1,n4	8	6	5	
w10:619	2	OPERATOR	CONE_LOCAL	OPERATOR	n9	2			9	4	4	
w10:647	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	1		n0	5	0	4	
w10:85	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n6		2	0	5	
w110:126	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n11	4		n10	13	5	3	
w110:144	4	OPERATOR	CONE_LOCAL	OPERATOR	n7	3			8	4	5	
w110:173	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	3		n1,n3	5	2	4	
w110:208	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n6		8	4	4	
w110:227	3	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	2		n1	2	2	5	
w110:240	0	OPERATOR	CONE_LOCAL	OPERATOR	n4	1			0	0	6	
w110:326	2	OPERATOR	CONE_LOCAL	OPERATOR	n5	1			4	1	5	
w110:412	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	4		n3	1	1	4	
w110:414	3	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n9	5		n5	0	0	4	
w110:417	0	OPERATOR	CONE_LOCAL	OPERATOR	n2	1			9	2	4	
w110:428	1	OPERATOR	CONE_LOCAL	OPERATOR	n2	1			8	0	5	
w110:484	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n2		4	1	6	
w110:541	4	CANT_ISOLATE										BUILD:SKIP
w110:633	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	1		n0	2	2	5	
w110:74	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	2		n1,n0	2	0	4	
w110:754	0	CANT_ISOLATE										BUILD:SKIP
w110:767	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	3		n0,n2,n3	0	0	3	
w111:159	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n10	9		n0,n2	3	2	5	
w111:200	3	OPERATOR	CONE_LOCAL	OPERATOR	n6	2			0	0	5	
w111:224	1	CANT_ISOLATE										BUILD:SKIP
w111:267	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n10		10	3	3	
w111:362	0	OPERATOR	CONE_LOCAL	OPERATOR	n2	1			2	0	3	
w111:423	1	OPERATOR	CONE_LOCAL	OPERATOR	n4	1			5	1	4	
w111:578	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n1		n5		7	1	4	
w111:657	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	1		n0	8	1	4	
w111:707	1	CANT_ISOLATE										BUILD:SKIP
w111:755	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n1	1		n0	0	0	5	
w111:76	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	2		n0,n2	0	2	4	
w112:127	2	OPERATOR	CONE_LOCAL	OPERATOR	n7	4			8	5	3	
w112:146	3	CANT_ISOLATE										BUILD:SKIP
w112:23	2	CANT_ISOLATE										BUILD:SKIP
w112:319	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	3		n2,n0	9	5	3	
w112:426	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	5		n2,n4	3	3	4	
w112:461	0	OPERATOR	CONE_LOCAL	OPERATOR	n3	1			1	2	5	
w112:93	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	1		n0	6	2	4	
w113:116	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	1		n0	2	2	4	
w113:135	3	OPERATOR	CONE_LOCAL	OPERATOR	n7	2			3	0	4	
w113:164	2	CANT_ISOLATE										BUILD:SKIP
w113:165	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	4		n5	4	4	3	
w113:209	0	OPERATOR	CONE_LOCAL	OPERATOR	n2	2			7	3	3	
w113:250	1	CANT_ISOLATE										BUILD:SKIP
w113:301	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n9		11	3	3	
w113:38	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	3		n0,n2	13	4	4	
w113:419	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n1		n3,n7		11	2	4	
w113:429	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n9		6	3	5	
w113:443	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	1		n0	0	0	4	
w113:49	3	OPERATOR	CONE_LOCAL	OPERATOR	n6	1			8	2	5	
w113:507	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n6		5	2	3	
w113:546	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n6		2	2	3	
w113:568	2	INCONCLUSIVE	CONE_LOCAL	INCONCLUSIVE	n5	2			7	1	5	
w113:583	0	OPERATOR	CONE_LOCAL	OPERATOR	n2	2			6	1	4	
w113:641	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n8		n7		3	1	5	
w113:650	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n4		7	3	5	
w113:68	3	OPERATOR	CONE_LOCAL	OPERATOR	n8	2			16	4	5	
w113:690	0	CANT_ISOLATE										BUILD:SKIP
w113:751	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n4		9	2	3	
w113:773	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	1		n0	3	1	5	
w114:256	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	3		n3,n0,n2	9	2	4	
w114:425	1	OPERATOR	CONE_LOCAL	OPERATOR	n5	2			1	3	4	
w114:476	0	OPERATOR	CONE_LOCAL	OPERATOR	n2	1			10	2	4	
w114:52	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n12	8		n2	13	9	3	
w114:621	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	3		n5	7	2	4	
w114:667	4	OPERATOR	CONE_LOCAL	OPERATOR	n9	1			11	2	5	
w114:678	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n9		1	1	4	
w114:707	2	CANT_ISOLATE										BUILD:SKIP
w114:737	0	OPERATOR	CONE_LOCAL	OPERATOR	n3	3			7	5	3	
w115:110	2	OPERATOR	CONE_LOCAL	OPERATOR	n6	3			2	2	4	
w115:117	2	OPERATOR	CONE_LOCAL	OPERATOR	n9	6			1	1	3	
w115:152	0	OPERATOR	CONE_LOCAL	OPERATOR	n2	2			1	0	5	
w115:192	0	POISON										native-crashed 6x during localization
w115:211	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n5		9	3	4	
w115:237	1	OPERATOR	CONE_LOCAL	OPERATOR	n9	4			2	0	4	
w115:242	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n9	2		n0,n1	1	2	4	
w115:275	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n1		n8		7	2	4	
w115:345	0	OPERATOR	CONE_LOCAL	OPERATOR	n4	3			6	2	4	
w115:35	4	OPERATOR	CONE_LOCAL	OPERATOR	n9	2			2	1	5	
w115:354	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n1		n6		8	3	4	
w115:366	0	POISON										native-crashed 6x during localization
w115:413	2	OPERATOR	CONE_LOCAL	OPERATOR	n7	4			2	2	3	
w115:43	3	OPERATOR	CONE_LOCAL	OPERATOR	n7	2			5	2	4	
w115:435	1	OPERATOR	CONE_LOCAL	OPERATOR	n6	2			0	0	3	
w115:474	3	OPERATOR	CONE_LOCAL	OPERATOR	n6	2			9	2	5	
w115:500	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	2		n0,n1	3	0	4	
w115:540	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n6		16	2	5	
w115:570	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	2		n1	4	4	4	
w115:594	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	4		n4	11	8	4	
w115:603	0	OPERATOR	CONE_LOCAL	OPERATOR	n2	1			10	3	5	
w115:631	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n5,n7		7	1	4	
w115:652	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	4		n3	5	3	3	
w115:704	1	CANT_ISOLATE										BUILD:SKIP
w115:747	3	OPERATOR	CONE_LOCAL	OPERATOR	n7	1			7	1	4	
w115:79	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n1		n5,n6		4	2	5	
w116:137	1	OPERATOR	CONE_LOCAL	OPERATOR	n3	2			4	0	5	
w116:168	0	CANT_ISOLATE										BUILD:SKIP
w116:2	3	POISON										native-crashed 6x during localization
w116:267	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	2		n1,n0	6	1	4	
w116:282	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	2		n0,n1	0	1	4	
w116:353	0	OPERATOR	CONE_LOCAL	OPERATOR	n2	2			2	0	5	
w116:365	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n6		12	7	4	
w116:473	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	2		n0,n1	15	7	4	
w116:48	0	CANT_ISOLATE										BUILD:SKIP
w116:542	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	2		n1	4	1	3	
w116:568	0	CANT_ISOLATE										BUILD:SKIP
w116:584	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n6		4	2	4	
w116:587	1	CANT_ISOLATE										BUILD:SKIP
w116:589	0	CANT_ISOLATE										BUILD:SKIP
w116:744	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n1	1		n0	1	0	4	
w117:156	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n2		n5		10	1	6	
w117:20	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	6		n5,n6,n4	5	4	3	
w117:215	1	CANT_ISOLATE										BUILD:SKIP
w117:231	1	OPERATOR	CONE_LOCAL	OPERATOR	n5	1			8	3	5	
w117:273	3	CANT_ISOLATE										BUILD:SKIP
w117:356	1	CANT_ISOLATE										BUILD:SKIP
w117:405	1	OPERATOR	CONE_LOCAL	OPERATOR	n5	2			2	0	4	
w117:483	2	OPERATOR	CONE_LOCAL	OPERATOR	n6	3			12	5	6	
w117:560	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	2		n1	1	0	5	
w117:596	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n2		n5		5	0	5	
w117:643	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n5		13	6	4	
w117:706	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	1		n0	9	1	3	
w118:120	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n4		11	2	4	
w118:134	2	CANT_ISOLATE										BUILD:SKIP
w118:176	0	CANT_ISOLATE										BUILD:SKIP
w118:255	0	CANT_ISOLATE										BUILD:SKIP
w118:321	4	OPERATOR	CONE_LOCAL	OPERATOR	n7	1			0	0	5	
w118:419	1	CANT_ISOLATE										BUILD:SKIP
w118:609	1	POISON										native-crashed 6x during localization
w118:68	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	3		n4,n1	8	5	4	
w118:764	4	CANT_ISOLATE										BUILD:SKIP
w118:80	3	CANT_ISOLATE										BUILD:SKIP
w118:91	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n9	7		n8,n6	0	2	3	
w119:172	3	CANT_ISOLATE										BUILD:SKIP
w119:191	0	OPERATOR	CONE_LOCAL	OPERATOR	n4	3			4	4	4	
w119:234	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	2		n1,n0	2	1	5	
w119:309	0	OPERATOR	CONE_LOCAL	OPERATOR	n1	1			2	0	5	
w119:311	0	CANT_ISOLATE										BUILD:SKIP
w119:352	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n9		5	3	4	
w119:392	1	OPERATOR	CONE_LOCAL	OPERATOR	n9	3			0	0	5	
w119:42	0	OPERATOR	CONE_LOCAL	OPERATOR	n5	5			0	0	5	
w119:434	0	CANT_ISOLATE										BUILD:SKIP
w119:438	3	OPERATOR	CONE_LOCAL	OPERATOR	n7	1			0	0	4	
w119:450	0	CANT_ISOLATE										BUILD:SKIP
w119:501	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	2		n3,n0	7	3	4	
w119:696	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	5		n4,n0	2	1	3	
w119:712	0	CANT_ISOLATE										BUILD:SKIP
w119:781	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	3		n2,n0,n1	10	3	4	
w119:97	3	CANT_ISOLATE										BUILD:SKIP
w11:177	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	4		n4,n2	2	0	3	
w11:255	0	OPERATOR	CONE_LOCAL	OPERATOR	n3	3			9	4	4	
w11:260	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	7		n5,n1,n2,n6,n4	10	9	3	
w11:274	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n4		12	6	4	
w11:349	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	2		n3	8	3	5	
w11:416	0	OPERATOR	CONE_LOCAL	OPERATOR	n2	1			11	3	5	
w11:439	0	OPERATOR	CONE_LOCAL	OPERATOR	n4	3			2	0	4	
w11:531	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n9	8		n1	6	5	5	
w11:544	5	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n10	1		n0	0	0	6	
w11:655	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	4		n2	14	6	4	
w11:760	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	4		n3,n0,n1,n2	13	6	3	
w11:775	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	1		n0	0	1	4	
w11:82	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	2		n2,n0	1	1	4	
w11:86	1	CANT_ISOLATE										BUILD:SKIP
w11:92	4	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	2		n1	10	3	5	
w120:129	1	CANT_ISOLATE										BUILD:SKIP
w120:131	0	CANT_ISOLATE										BUILD:SKIP
w120:152	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	2		n0,n1	1	3	5	
w120:186	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n8		n10		12	9	3	
w120:188	0	CANT_ISOLATE										BUILD:SKIP
w120:283	1	OPERATOR	CONE_LOCAL	OPERATOR	n5	1			2	1	3	
w120:300	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	3		n0,n1,n5	4	2	4	
w120:331	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n4		10	3	4	
w120:334	2	CANT_ISOLATE										BUILD:SKIP
w120:363	0	POISON										native-crashed 6x during localization
w120:371	3	CANT_ISOLATE										BUILD:SKIP
w120:392	1	CANT_ISOLATE										BUILD:SKIP
w120:397	2	CANT_ISOLATE										BUILD:SKIP
w120:419	0	CANT_ISOLATE										BUILD:SKIP
w120:53	0	CANT_ISOLATE										BUILD:SKIP
w120:534	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	4		n2,n5,n0	6	4	3	
w120:55	2	OPERATOR	CONE_LOCAL	OPERATOR	n9	3			0	0	4	
w120:596	4	OPERATOR	CONE_LOCAL	OPERATOR	n8	2			2	2	5	
w120:675	1	POISON										native-crashed 6x during localization
w120:736	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	3		n2,n1,n0	1	2	6	
w120:766	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	3		n2,n1	0	0	4	
w121:125	4	OPERATOR	CONE_LOCAL	OPERATOR	n7	2			7	3	5	
w121:161	3	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n9	4		n5	13	6	4	
w121:181	3	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	3		n3,n6	12	5	6	
w121:253	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	2		n2	5	2	5	
w121:296	0	CANT_ISOLATE										BUILD:SKIP
w121:327	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	1		n0	4	1	4	
w121:459	0	CANT_ISOLATE										BUILD:SKIP
w121:475	2	OPERATOR	CONE_LOCAL	OPERATOR	n6	2			11	4	4	
w121:479	1	OPERATOR	CONE_LOCAL	OPERATOR	n4	1			10	3	5	
w121:500	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	1		n0	10	2	4	
w121:553	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n7		7	3	4	
w121:583	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	2		n0,n1	2	3	4	
w121:593	1	OPERATOR	CONE_LOCAL	OPERATOR	n2	1			0	0	6	
w121:604	0	OPERATOR	CONE_LOCAL	OPERATOR	n1	1			10	2	4	
w121:625	3	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n8	5		n1,n4	3	3	5	
w121:668	1	CANT_ISOLATE										BUILD:SKIP
w121:710	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n2		n6,n7		11	3	4	
w121:751	0	OPERATOR	CONE_LOCAL	OPERATOR	n6	6			4	3	2	
w121:756	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n7		13	4	4	
w122:341	2	CANT_ISOLATE										BUILD:SKIP
w122:43	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	2		n0,n1	0	0	4	
w122:49	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	2		n2	0	0	3	
w122:505	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	1		n0	10	1	5	
w122:530	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	1		n0	5	2	4	
w122:560	3	OPERATOR	CONE_LOCAL	OPERATOR	n8	4			4	4	4	
w122:654	0	POISON										native-crashed 6x during localization
w122:657	1	CANT_ISOLATE										BUILD:SKIP
w122:703	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n8	7		n7,n2,n6,n4	2	2	3	
w122:74	0	POISON										native-crashed 6x during localization
w122:763	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	3		n2,n0,n3	5	3	4	
w123:210	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n6		9	1	6	
w123:22	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n7		4	1	4	
w123:288	0	INCONCLUSIVE	CONE_LOCAL	INCONCLUSIVE	n3	2			3	1	4	
w123:30	2	OPERATOR	CONE_LOCAL	OPERATOR	n6	3			4	2	4	
w123:355	1	OPERATOR	CONE_LOCAL	OPERATOR	n6	1			0	0	5	
w123:362	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n9	4		n1,n2,n3,n0	1	1	3	
w123:413	0	CANT_ISOLATE										BUILD:SKIP
w123:479	1	CANT_ISOLATE										BUILD:SKIP
w123:49	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n6		7	1	4	
